cc_num,category,amt,gender,age,is_fraud
3558881852,6,6333,1,96,0
1800671518,0,8401,0,100,1
3759746806,7,24150,0,4,0
3543591270,0,25872,0,4,0
5456712664,5,25184,0,67,1
6011652924,1,31771,0,86,0
4384910379,5,27871,0,100,1
4229733778,9,37988,1,92,1
6762759125,10,6099,1,69,1
3771138426,0,2202,1,50,0
3566094707,7,83364,0,16,0
3019962138,10,21600,0,18,0
3526826139,10,11048,1,100,0
4839043708,5,30866,0,100,1
2131559976,10,6830,1,29,1
3599237318,10,8013,0,100,1
4727244663,13,35312,0,100,0
4681601008,12,37847,0,23,0
6011893664,0,20223,0,12,0
5038744073,7,4435,1,12,1
4169388510,0,37605,0,62,1
4890424426,11,38241,1,29,1
3501942333,7,8294,0,100,1
3496127649,0,2322,1,58,0
2233882705,7,32047,0,79,0
4777065439,10,3800,1,75,0
4715741951,1,25965,1,100,1
4266200684,0,6464,1,96,1
4561546772,9,34700,1,86,1
4587657402,11,33525,0,100,1
3583093681,7,45398,0,67,1
6304249875,11,35093,0,46,0
3858048561,7,34700,0,33,1
3749300711,1,33396,1,10,1
4560395181,10,23492,0,4,0
4607072969,12,70341,0,63,1
4926376199,12,12759,0,18,1
4173950183,9,5846,1,29,0
6011104316,6,80110,0,69,1
3596217206,6,27859,0,80,0
2131998653,7,21300,1,100,1
3589255887,1,4276,1,58,1
4104312520,1,2168,0,86,0
3560797065,9,396624,0,92,1
3648588755,11,32491,1,100,1
2131531517,0,36708,0,100,1
3521417320,0,20836,0,12,0
3597337756,6,17714,0,100,0
4069975342,11,36521,0,40,1
4797297220,12,35700,0,98,0
3023496602,6,11729,1,23,1
2348245054,10,7088,1,100,0
4810839835,12,38600,0,69,0
3543591270,0,16455,0,4,1
3040767541,10,16129,0,100,0
3853048994,1,3483,0,86,0
3050162461,0,35678,0,4,1
6390300147,10,920,1,52,1
3725200497,5,34537,0,100,0
2229824890,10,44335,1,90,1
4922710831,13,38848,0,100,0
2720012583,0,3255,1,40,0
3579200383,5,1737,1,12,1
4451952084,10,894,1,40,1
3760129128,10,39056,1,27,1
5816864398,11,38049,1,0,1
4335531783,7,30169,0,100,0
2131998653,7,35031,1,100,0
3553629419,10,7642,0,63,1
3746560332,9,38999,1,63,1
2720830304,10,21070,0,0,1
4186530744,5,12504,0,39,1
6762986333,8,32255,0,10,0
2475085306,7,15888,1,100,0
4989847570,12,1591,0,100,0
3535808924,6,9353,1,35,1
3523843138,6,3941,0,16,0
3598304579,0,32761,1,69,1
6517217825,7,30788,1,90,1
6762482822,1,11197,0,33,0
1800946088,1,26707,0,73,1
3582754887,0,21413,1,39,0
6048700208,11,38083,1,4,0
3586008444,10,31766,0,58,1
4561368699,8,303374,0,86,1
3567527758,10,23071,0,67,0
1800561732,1,23178,1,12,1
3518234918,6,25821,0,16,1
3540075240,11,37313,1,75,0
2264937662,6,37206,1,100,1
2235613922,0,32300,0,40,1
2348245054,7,29283,1,100,1
1800561732,6,33053,1,12,0
3409538396,11,38342,1,35,0
3487896086,7,34228,0,100,1
3018136754,7,35818,0,100,1
4653879239,7,814,0,100,1
3592931352,7,1586,1,100,1
3719852362,5,53626,1,100,0
4635330563,6,14322,0,58,0
3453891715,7,3277,1,58,1
4561546772,5,3146,1,86,1
1800671518,6,9582,0,100,1
4481131401,12,38730,1,6,0
3672144518,5,5310,1,27,0
2254917871,7,31284,0,12,1
6593250708,1,14713,0,18,0
3585052663,5,7907,1,56,0
3541160328,6,37954,1,100,0
4302480582,1,73112,1,100,0
4809701904,13,34149,0,58,1
3798972445,13,34835,1,100,0
2242542703,9,22573,1,100,0
3759045276,7,15215,1,100,0
3589255887,1,11779,1,58,1
3036408734,7,30664,1,46,0
4169759661,9,37330,0,10,1
2286236465,10,43065,0,100,1
4610050989,6,1696,1,92,0
3050162461,6,32791,0,4,0
4247921790,5,22149,0,100,0
3708774952,10,35708,0,58,1
4025612008,10,16793,0,100,1
2720894374,6,21890,0,100,1
4379260813,10,38791,1,0,1
3586008444,6,10134,0,58,1
4377338765,12,36116,1,46,0
3519607465,5,32154,0,100,0
4939976756,6,3772,0,98,1
3566875419,10,27477,1,98,0
3036408734,12,32890,1,46,1
4769426683,10,12948,0,100,0
1800481850,7,20187,0,6,0
4277232699,13,36661,0,100,1
4599285557,7,11464,0,100,1
5540636818,12,37246,1,63,0
5714650354,5,3789,1,12,1
3003038024,6,2580,1,100,1
5714650354,1,9812,1,12,0
6761953182,6,26156,0,58,1
3059647868,0,38055,1,75,0
2712209726,11,30698,0,18,0
3504178999,10,38555,1,100,0
1800648173,7,8622,0,39,1
4430881574,0,18411,0,100,1
2720012583,13,247607,1,40,0
4716561796,12,38420,0,10,1
3672144518,6,41351,1,27,1
6011381817,1,16023,0,0,1
4988304376,6,7015,1,100,0
2268221587,10,12229,0,63,1
2264937662,10,32508,1,100,1
3042820467,10,1906,1,52,0
3523843138,11,36830,0,16,1
4651007077,6,5906,0,96,1
2296006538,12,34306,0,100,0
4446368897,5,1445,1,75,0
3538520143,0,8002,0,45,1
2131744676,0,38297,1,27,0
3531129874,12,38229,0,12,1
2131028730,7,25364,0,96,0
3722464593,10,898,1,22,0
6011109736,7,17911,0,52,1
4713464490,0,4030,1,40,1
4198470814,6,27753,0,10,1
4836998673,7,28688,0,29,1
2131567475,11,38645,1,52,1
3040767541,1,2440,0,100,1
3561212938,6,11324,1,18,1
3462732345,6,3809,0,100,0
4450831335,10,16725,0,10,0
4755696071,6,4933,1,69,0
4956828990,9,35616,1,40,1
3575789281,9,35886,0,92,1
4670613943,13,34334,0,100,0
4306586894,6,24015,0,79,1
2131754871,7,36611,0,100,1
4364010865,10,23419,1,100,0
3051820676,10,36183,0,29,1
4452366298,1,31946,0,23,1
3526826139,0,7032,1,100,0
3487896086,6,858,0,100,1
4129767952,10,25993,0,10,0
4671727014,5,3839,1,100,0
1800364567,9,37336,0,6,0
2720433095,8,19035,1,100,0
4769426683,6,37634,0,100,0
3772340096,13,38623,0,45,0
2131567475,5,10666,1,52,1
2131124025,11,37875,0,58,0
3759746806,9,34542,0,4,1
4859525594,1,5366,0,92,1
6011504998,5,19105,0,10,1
3514865930,1,31878,1,33,0
4861310130,7,1825,0,23,1
3778959910,5,35005,0,50,1
6011492816,6,13364,1,69,0
4377338765,9,163934,1,46,1
6011860238,0,14123,0,100,1
3014353592,10,33975,0,40,1
2720433095,0,22975,1,100,0
6042309813,10,14421,1,85,1
6304690407,5,1095,0,100,1
3040429115,10,18765,0,100,1
5152054598,11,38404,1,4,0
4908846471,12,3995,0,100,0
4171397999,7,15598,0,100,1
1800481850,12,36077,0,6,1
2297447006,7,33795,0,79,0
3007469389,12,38246,0,100,1
4302480582,5,5885,1,100,1
3545109339,6,31333,1,100,1
3560697798,5,34160,1,100,0
3858853886,10,32142,0,98,1
1800429464,12,35661,1,86,1
3044601855,11,14142,0,100,0
4446368897,0,2620,1,75,1
4364010865,6,26943,1,100,1
3543591270,9,35959,0,4,1
4996263498,10,32077,0,52,0
4792627764,12,38673,0,29,0
4173950183,12,38724,1,29,0
4800395067,13,37954,1,100,0
6506116513,11,35487,0,58,0
3037623803,13,38769,0,100,1
4792627764,0,13591,0,29,1
6763729849,5,16613,0,80,1
6011679934,12,34374,0,0,0
4223708906,0,2856,1,0,0
6011492816,6,21132,1,69,0
3527536963,10,22140,0,6,0
4710792708,7,12984,1,75,1
4710792708,13,36257,1,75,1
3752483078,5,24571,1,33,0
4457732997,7,8693,1,75,0
4003989662,7,32266,1,86,0
3672144518,10,35880,1,27,0
4428154703,5,36009,0,100,0
4220495028,13,38758,0,45,1
3459339645,6,48416,0,63,1
6011693194,13,38420,0,100,0
4181833256,0,16371,0,86,0
4908846471,11,2241,0,100,1
4560395181,7,14893,0,4,0
5678681102,10,20339,0,63,1
3434727291,7,38111,0,10,1
2235613922,5,32470,0,40,0
5018029536,6,19018,1,85,1
5018029536,7,13353,1,85,0
5682790158,0,6509,1,98,1
6011109736,6,17587,0,52,1
3011842374,12,34986,1,100,0
3508104404,1,29534,1,98,0
4689147265,6,38780,1,33,1
3044243907,6,28377,0,46,1
4797297220,0,11605,0,98,1
3744977175,7,30012,0,100,0
3577578023,7,38887,0,58,1
3829563558,12,37960,0,52,1
2131124025,12,36577,0,58,1
4651007077,5,31912,0,96,0
5846735559,1,12416,0,100,1
3050162461,7,27460,0,4,1
3534330126,5,1068,1,23,1
6304515344,5,13881,0,10,1
6011948324,13,35588,0,67,0
3415461990,13,34407,1,100,1
5038483033,6,16834,1,18,0
4671727014,1,8980,1,100,0
6759456907,9,35711,0,100,1
3055164394,1,9190,0,0,1
4358137750,0,21654,0,4,0
4147608975,0,30923,1,100,1
4189814094,11,36268,1,100,1
4810789809,5,15354,0,86,0
4294930380,10,32480,0,100,0
3545109339,7,35453,1,100,1
4294040533,6,2142,0,75,0
3764452667,12,37656,0,46,0
3013523536,0,12774,0,100,1
4099707841,7,47039,1,12,0
3502088871,8,496697,1,18,1
6011367958,6,23605,0,86,1
6564459919,6,28405,1,85,0
4613314721,0,7240,1,86,1
4839043708,9,21381,0,100,0
4897067971,1,51406,1,12,1
4725837176,6,16202,0,100,0
4607072969,13,37055,0,63,0
4005676619,12,37499,1,100,0
3575789281,0,12442,0,92,1
2131567475,9,38893,1,52,0
6049559310,5,36217,1,100,1
4992346398,6,36071,1,100,1
4099707841,9,22812,1,12,0
5714650354,10,274,1,12,1
4266200684,6,38926,1,96,0
4225990116,1,37943,1,39,1
3514865930,10,11352,1,33,1
4427805710,11,34233,0,100,0
6506116513,12,4986,0,58,0
4710826438,5,31754,1,56,1
3599237318,1,63541,0,100,1
3583635130,5,15918,0,63,0
4745996322,7,27016,0,100,1
4476840372,5,27517,1,29,1
4469777115,13,34081,1,40,0
4427805710,11,36790,0,100,1
3592931352,13,38173,1,100,0
3423199859,6,4519,1,23,0
3553629419,10,21778,0,63,1
3055164394,11,874745,0,0,1
4208110975,5,2294,1,46,1
4149238353,13,225074,1,86,1
3513506355,6,18883,0,45,0
6011652924,6,4557,0,86,1
3409514382,0,6485,0,10,0
4897067971,11,34239,1,12,1
4502539526,12,516723,0,100,0
6759456907,6,20362,0,100,1
4607072969,1,31063,0,63,0
3586008444,6,14899,0,58,1
4104312520,7,15590,0,86,1
4990494243,7,8289,1,73,1
3583793405,12,37195,0,16,1
1800654790,13,37605,0,56,0
4998109455,7,5355,0,80,1
3434640138,13,38533,0,62,0
3596217206,5,27230,0,80,1
6011366578,7,476,1,100,1
4613314721,0,4349,1,86,0
4128730454,6,17484,0,100,1
3712844247,10,18295,1,100,1
4859525594,6,5582,0,92,1
2356276337,6,24437,1,40,1
3438190486,13,37454,0,100,1
4089096483,10,26050,0,58,1
4810789809,0,36341,0,86,1
3589255887,6,36498,1,58,0
3750826487,0,5332,0,18,0
3583793405,6,6923,0,16,1
2269768987,10,34166,0,85,1
6526448584,7,7318,1,56,1
3545109339,12,80582,1,100,0
4181833256,5,7245,0,86,0
2720830304,1,21047,0,0,1
4302475216,10,20631,1,50,0
6763691107,5,12961,1,6,1
3719852362,7,14207,1,100,0
3597926034,6,6412,1,100,0
6011626928,6,9317,0,73,1
4104312520,5,66,0,86,1
3023875590,10,37066,0,12,1
6041620718,8,37234,0,69,1
1800671518,1,11448,0,100,1
4806443445,12,37504,1,100,1
4586260469,6,18653,0,100,0
5812930832,6,2086,1,92,1
4917226033,1,28792,1,100,1
4476840372,12,39033,1,29,1
4428780983,6,18833,1,100,0
4979422371,7,24375,0,100,0
4505383113,13,37695,0,100,1
6544734391,6,16429,1,46,0
1800114532,6,7307,1,100,0
3551217896,11,36998,0,18,1
3607811420,0,28259,1,100,0
6390300147,10,6054,1,52,0
4449530933,6,36725,0,100,1
3459339645,13,36785,0,63,0
3725200497,12,32667,0,100,1
3496127649,6,433,1,58,1
1800364567,9,113209,0,6,1
2291163933,6,20440,1,33,0
4488941175,11,12015,0,69,0
1800114532,7,12240,1,100,1
3042820467,0,662,1,52,0
4430881574,0,24116,0,100,0
4951647200,6,33952,0,12,1
3568255211,9,29135,1,100,1
4939976756,1,14899,0,98,0
3458324604,7,26996,1,100,0
5713652351,0,38735,0,100,1
3518234918,0,24843,0,16,0
4512828414,5,9048,0,58,0
4710792708,0,28275,1,75,0
3582754887,10,38606,1,39,0
3766568869,5,3067,1,69,1
6049059630,5,22638,0,62,0
3556613125,0,12849,1,100,0
3582402971,7,4922,0,96,1
3560336828,10,21531,1,100,0
3423512569,1,5495,0,92,1
4390966588,10,24701,1,39,0
3423512569,0,3334,0,92,0
4855488158,7,13016,1,100,0
4862293128,10,33840,0,96,0
3585740823,9,38887,1,100,1
3589289942,6,38685,0,10,1
2131577679,7,9728,0,63,1
4587577161,10,7375,0,12,0
4186530744,7,22115,0,39,1
4826655832,5,1760,0,56,0
2356276337,0,20834,1,40,0
1800654790,10,29321,0,56,0
3573030041,0,33712,0,92,1
2131141224,13,34261,1,56,0
4383521454,11,261827,1,80,0
4996263498,1,3553,0,52,1
3712264401,10,26623,0,6,0
3567879740,6,6200,0,85,1
2296006538,6,26584,0,100,1
2283743876,11,38909,0,100,1
6011388901,5,20733,0,100,0
3036408734,7,10885,1,46,0
2131612933,10,4255,0,27,0
3805751308,13,34981,0,100,0
3533800906,1,19294,0,100,1
6595970453,7,27865,0,22,0
4599285557,10,15579,0,100,0
4378993458,11,35200,1,100,0
6011231546,11,34391,1,100,0
3521815216,6,13765,1,29,0
3706122178,10,15506,0,63,1
3583293909,10,5593,0,29,1
3805200299,4,9348,0,100,1
2131577679,5,22458,0,63,0
3409538396,7,25431,1,35,1
3703487640,5,35869,1,100,0
3508104404,12,38241,1,98,1
4555104582,5,1445,1,46,1
3589255887,9,34452,1,58,0
5020495684,5,28910,1,67,0
3051820676,1,38651,0,29,0
4178097073,6,13212,0,40,0
3547560454,10,2462,1,39,1
4223708906,6,4834,1,0,1
3544606805,0,16714,0,100,0
4066595222,6,12484,0,100,0
6011652924,11,35936,0,86,0
4400011257,10,38870,0,40,0
6304515344,6,28298,0,10,0
3598215285,11,29896,0,16,0
3019962138,0,24948,0,18,0
3528407217,11,14247,0,75,0
4169759661,10,11189,0,10,0
3553629419,6,36982,0,63,0
3438190486,5,29051,0,100,0
3575540972,1,36026,0,100,1
3582754887,10,30585,1,39,1
3459339645,1,27831,0,63,1
3034334441,6,4958,1,67,0
3760281106,12,32897,1,6,0
5018029536,5,19080,1,85,1
4988304376,6,2584,1,100,0
3438190486,13,36611,0,100,1
3586008444,0,32052,0,58,1
3015345220,7,19684,0,67,1
4642255475,12,15097,0,75,0
3429524843,6,37459,0,80,1
4560395181,11,36616,0,4,1
3037100606,7,7442,1,73,1
4173950183,0,23865,1,29,0
3453891715,8,38094,1,58,0
5836994826,6,34683,0,100,1
4169388510,6,37583,0,62,0
4451438912,9,14490,0,100,0
3582754887,6,29686,1,39,0
2297447006,7,33132,0,79,0
3521417320,11,37190,0,12,0
3412830584,1,21165,1,100,0
4861310130,5,38044,0,23,1
4908846471,6,18608,0,100,1
2131124025,12,38415,0,58,0
3409538396,0,17647,1,35,1
3558881852,6,30855,1,96,0
3575540972,8,32581,0,100,0
3730434359,12,37669,1,40,0
4961003488,10,26156,0,45,1
3518758680,12,35560,1,92,1
3040767541,9,38960,0,100,1
3577794103,9,37999,0,100,1
3436689712,6,16551,0,100,1
4342532437,0,5310,1,100,0
4425161475,6,34604,0,62,0
4873783502,11,140008,0,0,0
3036408734,5,1108,1,46,0
3525590521,12,34469,1,63,0
2283743876,8,38808,0,100,0
3029055178,10,35728,1,67,1
4841313716,0,1842,1,92,1
4681601008,10,25692,0,23,0
3506592072,11,34823,1,100,0
6011438889,6,33980,0,100,0
3019739865,5,32946,0,80,0
6573561108,5,22110,0,27,1
4476840372,6,7210,1,29,1
2222001896,1,37920,0,10,0
2283743876,12,38786,0,100,1
2720012583,6,372,1,40,0
2383461948,10,8735,1,100,0
3583793405,13,34891,0,16,1
5018994534,10,38701,0,22,0
3853048994,5,10914,0,86,1
2720012583,13,221871,1,40,0
4364010865,5,25308,1,100,1
3502088871,12,453537,1,18,0
6592074504,10,32706,0,10,0
3501509250,10,38853,1,29,1
4497913965,6,18234,1,100,1
6011329966,10,31678,0,10,1
4099707841,9,36987,1,12,0
3597337756,10,25184,0,100,1
4935858973,13,321022,1,6,0
1800311904,0,67481,0,10,1
3415428106,13,34711,1,85,1
3004433081,10,35402,0,69,1
3749300711,9,33864,1,10,0
3691358772,11,38184,0,16,0
3719852362,10,29731,1,100,0
6304233373,10,37555,0,29,0
5018029536,6,36032,1,85,1
3409538396,6,12347,1,35,1
6304256733,5,4753,1,22,1
2284059275,6,21297,1,22,1
6304249875,6,38083,0,46,1
2703186189,7,1286,0,80,0
2720433095,7,9975,1,100,1
6011367958,6,32480,0,86,0
3567697931,0,11532,1,100,0
3023875590,10,30524,0,12,0
6502195877,10,5301,1,63,1
6501313409,1,4411,0,75,0
3566875419,11,540228,1,98,0
4952583804,13,35683,0,96,1
2712209726,12,36268,0,18,0
6011679934,5,29332,0,0,1
2131249783,7,35172,1,67,1
4745996322,0,4,0,100,1
4099707841,7,49973,1,12,0
4129767952,1,38859,0,10,1
3589289942,5,35576,0,10,0
3531129874,12,22932,0,12,0
4560004149,12,36369,0,100,0
3561963695,0,8426,1,58,0
1800461655,7,30456,0,33,1
6011504998,10,21396,0,10,1
4430881574,1,32114,0,100,1
3805751308,11,35189,0,100,0
3575789281,12,37510,0,92,1
4040099974,10,945,1,52,1
6011348830,12,36307,1,40,1
6761953182,8,121499,0,58,0
4186530744,7,33077,0,39,0
4277232699,7,17278,0,100,1
6011252220,1,34851,1,100,0
4789911625,1,7434,0,80,0
3003038024,6,8454,1,100,0
3755342086,10,6262,1,69,1
4587657402,13,37060,0,100,0
3573030041,8,37100,0,92,0
4587657402,7,74079,0,100,0
2131638605,6,263,1,69,0
4640395708,5,28562,0,100,0
6597888193,5,31294,1,50,1
3518234918,6,23043,0,16,0
2712209726,13,39011,0,18,0
4836998673,6,26010,0,29,0
3723824414,0,57645,1,45,0
5540636818,12,37369,1,63,1
4471568287,10,37128,1,100,1
4069975342,5,25887,0,40,1
4841313716,1,4827,1,92,0
6011393492,10,7543,0,85,0
2254799658,12,38454,0,80,1
2131249783,6,28933,1,67,0
2288813824,1,26078,0,46,0
3576431665,7,20695,0,46,0
4873783502,11,35217,0,0,1
6011367958,11,45797,0,86,1
3504178999,5,25538,1,100,1
4334230547,7,38443,1,33,0
4761403817,8,38561,0,69,0
4653178848,5,11584,1,75,0
4981132848,13,38212,1,100,1
6304249875,9,34368,0,46,0
1800183753,1,29782,0,80,1
5359543825,1,6850,1,12,1
1800561732,12,38814,1,12,1
6011542681,1,41705,0,4,1
3036408734,6,7926,1,46,0
3037100606,1,35048,1,73,1
4514242065,0,35099,0,86,1
4839043708,13,38999,0,100,0
6304848798,6,838,1,4,0
3543299015,7,25864,0,23,0
4509922033,10,4073,0,10,1
4228411452,6,35312,1,100,0
6011438889,5,3216,0,100,0
3535808924,5,1715,1,35,1
3759045276,10,22078,1,100,1
3546897637,1,28146,0,100,1
3553629419,7,24290,0,63,0
2254917871,7,19052,0,12,1
4587657402,0,5514,0,100,0
4897067971,6,25223,1,12,0
3015071789,10,3502,1,39,0
4400011257,6,18940,0,40,1
3513618443,13,35290,0,100,0
3500165543,6,8620,1,58,0
2720012583,6,6689,1,40,0
3585740823,4,5608,1,100,0
3789049388,5,32204,0,69,1
3575540972,12,37313,0,100,1
2706977570,13,229250,1,29,1
2254799658,6,4478,0,80,0
4587657402,11,34806,0,100,1
3518758680,11,3986,1,92,1
4503101193,11,36526,0,35,1
4128730454,1,34143,0,100,1
3423199859,0,1248,1,23,0
3596357274,12,37673,1,4,1
2712209726,0,110022,0,18,1
3036408734,11,18552,1,46,1
3770266712,11,35987,0,6,1
5018828223,10,14831,0,73,1
3506042666,6,38490,0,79,1
3528407217,1,12178,0,75,1
3789049388,5,30332,0,69,1
6011693194,5,32665,0,100,1
4066595222,13,38780,0,100,1
4312133045,0,33345,1,18,1
4364010865,9,38949,1,100,1
4806443445,10,31929,1,100,1
4462038234,10,38038,0,100,1
3587960728,9,69459,0,100,1
3708774952,6,34334,0,58,0
3566875419,12,421680,1,98,0
3762621341,7,23369,1,67,1
3459339645,12,35425,0,63,0
3708185838,10,36920,1,12,0
3607811420,13,37381,1,100,0
3775501673,10,29152,1,85,0
3805751308,4,431,0,100,1
3561963695,5,3120,1,58,1
3575789281,6,24156,0,92,1
4265776278,1,8032,0,100,0
4186530744,10,34610,0,39,0
4599735407,10,33662,0,50,1
3027303769,7,38021,1,100,1
3550554389,0,403,1,58,0
4792627764,12,36616,0,29,1
2131559976,10,2080,1,29,0
3708185838,0,18839,1,12,1
2254799658,6,66840,0,80,1
4681699462,12,35082,1,23,1
6762759125,0,5183,1,69,1
3566875419,4,108224,1,98,1
4514242065,1,11178,0,86,1
4926376199,6,8752,0,18,1
3514897282,7,6884,1,100,1
2227671554,0,3371,0,35,1
4798937978,6,30754,1,100,0
5152054598,12,35998,1,4,0
3537797820,7,35593,0,27,1
3008202592,1,25223,0,100,0
3037623803,7,31884,0,100,1
6011603272,5,9443,1,27,1
3506042666,13,35638,0,79,1
3595192916,7,36787,1,100,0
4958589671,1,2196,1,100,1
3023543871,9,16484,1,35,1
3525590521,9,31925,1,63,1
4906628655,11,36993,1,75,0
6304848798,0,5632,1,4,0
3034465431,10,19030,0,39,0
4294040533,10,22711,0,75,0
4400011257,6,26454,0,40,0
3566875419,12,425317,1,98,1
3560697798,1,16113,1,100,1
4005676619,11,38381,1,100,0
4225990116,7,32903,1,39,0
4861310130,1,10992,0,23,1
3011842374,7,133954,1,100,1
3566875419,4,143925,1,98,1
3409514382,12,21323,0,10,0
4890424426,8,98686,1,29,0
4209696857,6,37431,0,10,1
4769426683,6,36774,0,100,1
4003989662,12,35773,1,86,0
3502088871,8,316267,1,18,0
3576431665,12,185000,0,46,1
6048700208,9,13400,1,4,1
3502088871,11,554763,1,18,1
3500969075,0,26372,1,100,0
6011706277,10,24740,1,100,1
4099707841,0,34986,1,12,0
3706122178,12,35723,0,63,0
4312133045,11,37145,1,18,1
3013182642,1,13748,0,100,0
3565196229,1,36877,0,100,0
4239552724,7,30878,1,100,1
3462732345,11,36324,0,100,0
3590736522,10,13370,0,12,0
3566875419,11,550609,1,98,1
6390239843,11,34222,0,98,1
4736845434,5,10054,0,100,0
4810789809,11,35290,0,86,0
4989847570,0,34256,0,100,1
3002905211,13,38246,1,16,0
3019962138,6,13482,0,18,1
4658117080,9,23033,1,86,1
6011348830,1,21235,1,40,1
4229733778,0,22823,1,92,0
5456776410,10,64299,0,100,0
6554245334,6,32757,0,22,1
3583635130,11,15230,0,63,1
4642894980,3,9902,1,98,1
3054645331,2,15710,1,100,0
3525590521,4,1248,1,63,1
2131788500,12,34190,1,18,1
3514865930,8,35301,1,33,1
4469777115,2,3225,1,40,0
2291163933,4,31582,1,33,1
3691358772,8,45420,0,16,1
6390300147,9,21210,1,52,1
1800466171,2,11691,0,100,1
4810789809,2,17304,0,86,0
3581130339,3,7137,1,56,0
5456776410,4,22381,0,100,1
3879741070,4,12501,1,10,1
4586260469,4,34286,0,100,0
4736845434,4,47370,0,100,1
3752373053,2,9600,1,100,1
3453891715,4,4557,1,58,1
4988304376,9,53384,1,100,0
6304690407,4,48573,0,100,1
3496127649,4,12343,1,58,1
3716831162,4,16463,0,100,0
4155021259,3,18411,0,58,1
4906628655,2,7142,1,75,1
6011388901,9,36217,0,100,1
3015345220,11,34964,0,67,1
6011652924,4,27165,0,86,0
3040767541,3,3922,0,100,0
6763099139,2,2682,1,80,0
3521417320,9,2350,0,12,0
3549202406,9,24740,1,100,1
3008202592,4,695,0,100,1
5809541733,8,877,0,79,1
6762759125,11,17441,1,69,1
6011552879,2,1623,1,46,1
5596347693,9,10076,1,100,1
4128730454,8,34593,0,100,0
4311368326,11,77558,1,22,1
5154903938,8,187479,0,100,0
3519232971,8,38949,1,67,0
3487896086,11,30209,0,100,1
3558881852,9,36959,1,96,0
6573561108,12,34301,0,33,1
4026222041,2,3208,0,18,1
3566094707,8,216514,0,16,0
6011367958,4,88136,0,86,0
2233882705,2,1544,0,79,0
4707867759,2,12791,0,39,0
4634955908,2,343,0,0,0
3596217206,4,6357,0,80,0
3003038024,4,18087,1,100,1
4116554952,4,17919,0,100,1
4070511711,2,3697,0,39,1
3434640138,12,36864,0,62,0
2610529083,2,1820,0,100,0
5130484058,4,15879,1,29,0
6538891242,3,17445,0,18,1
3423602399,12,10486,0,22,0
2233882705,2,13432,0,79,0
3054110035,2,12206,1,98,0
4355790796,9,24804,1,22,0
4981132848,8,126254,1,100,0
4124536010,0,14280,0,100,0
5020380913,9,19305,1,35,0
4509922033,2,7841,0,10,0
3037100606,2,15078,1,73,1
4119762878,0,32704,0,100,0
3819902186,2,1111,1,80,0
3545109339,2,9008,1,100,0
2305336922,9,66671,1,73,1
4587577161,4,14007,0,12,0
3583293909,4,24871,0,29,0
4400011257,4,2215,0,40,1
2248348993,2,10938,0,73,0
3546674063,4,25641,1,63,1
4497913965,12,35762,1,100,1
6573561108,12,35751,0,33,0
6011504998,2,7333,0,10,0
6011603272,12,35138,1,27,0
5018994534,12,35846,0,22,1
5812930832,4,17194,1,92,0
2231186809,12,36937,0,96,1
4128730454,2,11914,0,100,0
6506982560,9,21261,0,63,1
6011679934,2,7993,0,0,0
4294930380,11,38544,0,100,1
3027303769,2,15714,1,100,1
6390300147,2,169,1,52,0
3017598619,12,11015,0,45,0
3560697798,2,13861,1,100,1
1800677845,8,36998,0,100,0
3586955669,9,17804,1,100,1
3739054174,4,74827,0,16,1
4124536010,9,36982,0,100,0
5714650354,11,23983,1,12,1
6573561108,12,35661,0,33,0
1800561732,4,14707,1,12,1
4560395181,4,70414,0,4,0
4990494243,12,68964,1,73,0
3496127649,4,18177,1,58,1
2131249783,11,35413,1,67,1
4301028321,4,14136,1,29,0
2475085306,9,22351,1,100,1
1800944193,4,37456,0,4,0
3757676781,12,38094,1,67,0
1800142622,11,5653,0,85,0
4879265611,4,12664,1,98,0
3746560332,2,2646,1,63,1
6011360759,12,34301,1,100,1
3458324604,0,4287,1,100,0
3513618443,11,37465,0,100,0
5846735559,9,35891,0,100,1
3531129874,9,40834,0,12,0
4102003771,4,2702,1,75,0
4777065439,3,13640,1,75,1
2703186189,2,3086,0,80,1
3776545903,9,111146,1,27,0
4973530368,2,2597,0,45,1
4979422371,2,10374,0,100,0
4760122961,8,34098,1,100,0
3585052663,9,35312,1,56,1
3535808924,4,14372,1,35,1
6011504998,2,5113,0,10,0
3788580245,2,7324,0,100,0
1800654790,2,3292,0,56,1
3776545903,12,36858,1,27,1
2231186809,0,15438,0,96,1
3744977175,4,38951,0,100,1
3755342086,4,27232,1,69,0
3024889883,4,54952,1,100,1
3780063547,4,31105,1,46,0
2713913904,2,2788,0,56,0
3014371366,3,903,1,100,1
3549202406,9,35071,1,100,0
3549202406,3,265,1,100,0
4308156300,11,12478,1,40,0
3024292118,11,35054,1,90,1
3560246577,2,1423,0,100,0
4503101193,4,79334,0,35,1
6763266100,8,50951,0,100,0
3582754887,2,3092,1,39,1
4710792708,8,36071,1,75,0
4195740185,0,37257,1,62,0
3009296473,3,1679,0,16,0
3541160328,3,2249,1,100,0
6304233373,8,34806,0,29,1
3519607465,2,6063,0,100,1
3533800906,2,13156,0,100,0
2131868803,11,12933,1,4,0
3730434359,4,17936,1,40,1
3553629419,2,17490,0,63,0
4474324669,4,37574,1,100,1
6511349151,0,24571,1,100,1
6511349151,4,31903,1,100,0
3531129874,2,6451,0,12,0
3523898249,2,1726,1,98,0
3023543871,2,10829,1,35,1
3015345220,12,37119,0,67,0
